name,score,desc,url,lat,lon
La Mère Poulard,7.1,"Occupant un bâtiment historique, l'hôtel La Mère Poulard jouit d'un emplacement idéal au cœur du Mont-Saint-Michel. Décorées dans un style classique, ses chambres donnent sur la baie, l'abbaye ou la cité médiévale.

Toutes les chambres de l'hôtel La Mère Poulard sont équipées d'une télévision à écran plat et d'une connexion Wi-Fi gratuite. Leur salle de bains privative comporte une baignoire.

Au prestigieux restaurant de l'hôtel La Mère Poulard, vous pourrez savourer des plats traditionnels dont sa fameuse omelette connue dans le monde entier. Vous pourrez tranquillement prendre un verre au piano-bar qui surplombe la baie du Mont-Saint-Michel.

L'hôtel possède un magasin spécialisé dans les produits gastronomiques régionaux. La réception est ouverte 24h/24.

Vous pourrez choisir parmi de nombreuses activités dont les randonnées pédestres, les balades à vélo ou bien la visite du Mont-Saint-Michel. Avranches se trouve à 23 minutes de route et Saint-Malo à 45 minutes de La Mère Poulard.",https://www.booking.com/hotel/fr/la-mere-poulard.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC6euLsAbAAgHSAiQwZDc5MWI0YS1jNjk1LTRhMzctYTVkZS0wNWJkYWFmMmNkNmXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=d5b472f4712800e2&srepoch=1711470058&from=searchresults,48.63508532,-1.51053965
Les Terrasses Poulard,7.4,"Occupant 2 bâtiments différents au cœur du Mont-Saint-Michel, l’établissement historique Les Terrasses Poulard propose des hébergements avec une vue sur la baie, le village et la rue.

Décorées dans un style moderne, les chambres sont accessibles par des escaliers. Certaines présentent de grandes fenêtres donnant sur la baie. Toutes sont dotées d’une télévision et d’une salle de bains privative.

Le petit-déjeuner est servi au restaurant La Confiance, à 2 minutes à pied. Spécialisé dans la cuisine française et régionale, il est également ouvert pour le déjeuner et le dîner. Vous pourrez également prendre vos repas, boissons et collations au restaurant La Confiance, sur place.

L’établissement Les Terrasses Poulard comporte un bar. La réception est ouverte 24h/24 et vous pourrez laisser vos bagages à la réception.

La région constitue un cadre idéal pour diverses activités telles que la pêche, le vélo et la randonnée à pied.",https://www.booking.com/hotel/fr/les-terrasses-poulard.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gC6euLsAbAAgHSAiQwZDc5MWI0YS1jNjk1LTRhMzctYTVkZS0wNWJkYWFmMmNkNmXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=d5b472f4712800e2&srepoch=1711470058&from=searchresults,48.63534943,-1.51037872
Le Saint Louis,8.1,"Le Saint Louis est situé dans le centre-ville d'Amiens, à 300 mètres de la gare et de la cathédrale. Il propose des chambres avec télévision par satellite et connexion Wi-Fi gratuite.

Les chambres de l'Hôtel Le Saint-Louis sont personnalisées et comprennent une salle de bains privée.

Le Saint Louis se trouve à proximité des principaux sites touristiques de la ville comme la rue des Piétons, la maison de Jules Verne et la Tour Perret.

Un parking public gratuit est disponible à côté de l'hôtel.",https://www.booking.com/hotel/fr/le-saint-louis-amienq.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9hbWllbnNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Arvui7AGwAIB0gIkY2M4OGM3YmYtZDcyMy00ZWUwLTgzNDUtMWI1MjFmZTczN2U32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=11aa739de7370123&srepoch=1711470396&from_sustainable_property_sr=1&from=searchresults,49.88977885,2.30249941
Les Cariatides,9.3,"Offrant une vue sur la ville, l'établissement Les Cariatides propose un hébergement avec un balcon, à environ 600 mètres du grand magasin Printemps. Il est situé à 1,6 km du zoo de Lille et dispose d'un ascenseur. Il se trouve à 500 mètres du centre-ville et de la maison Coilliot.

Ce séjour chez l'habitant dispose d'une connexion Wi-Fi gratuite, d'une télévision à écran plat et d'une kitchenette entièrement équipée avec un micro-ondes et un grille-pain. Les serviettes et le linge de lit sont fournis. Pour plus d'intimité, l'hébergement dispose d'une entrée privée.

Vous trouverez un café sur place.

Vous séjournerez à proximité de l'Hospice Gantois, de la gare de Lille-Flandres et de la Grand-Place de Lille. L'aéroport de Lille, le plus proche, est implanté à 7 km.",https://www.booking.com/hotel/fr/les-cariatides-lille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCve6LsAbAAgHSAiRiYjE2YTMxOS0yMzhlLTQ5NDctYWE5OC03YTRkOTNjN2IzMDbYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=cb77739e3b18022a&srepoch=1711470398&from=searchresults,50.631062,3.06031
Le petit Brooklyn,9.5,"Offrant une vue sur la rivière, Le petit Brooklyn est un hébergement situé à Strasbourg, à moins de 1 km du jardin botanique de l'Université de Strasbourg et à 11 minutes à pied de la cathédrale. Il se trouve à environ 4,5 km du parc du château de Pourtales, à 7,1 km du Zénith de Strasbourg et à 9,2 km de la forêt de Robertsau. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement et l'église Saint-Paul se trouve à 200 mètres.

Cet appartement spacieux comprend 2 chambres séparées, 2 salles de bains, une cuisine entièrement équipée avec un coin repas et un lave-vaisselle, ainsi qu'un salon avec une télévision à écran plat. Les serviettes et le linge de lit sont fournis. Cet établissement est non-fumeurs.

Vous séjournerez à proximité du musée d'histoire, du Parlement européen et du parc des expositions de Strasbourg. L'aéroport international de Strasbourg, le plus proche, est à 12 km.",https://www.booking.com/hotel/fr/le-petit-brooklyn-strasbourg.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuAK_7ouwBsACAdICJDU0ZDk4MTg0LTFhNTUtNDcxYy05YzFhLWE2YTQ5OGY3Y2VhYtgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=52ad739f7b8d0085&srepoch=1711470401&from=searchresults,48.5871282,7.7585199
Hôtel De La Couronne,8.4,"L’Hôtel De La Couronne vous accueille dans le centre-ville de Riquewihr, à 14 km au nord de Colmar. Cet hôtel à la gestion familiale propose des hébergements spacieux avec salle de bains privative et connexion Wi-Fi gratuite.

Accessibles par un escalier, les chambres sont agrémentées de poutres en chêne et d’un mobilier médiéval. Elles comprennent une télévision et une salle de bains privative pourvue d’un sèche-cheveux.

Chaque matin, un petit-déjeuner continental payant est servi dans la salle à manger. Vous pourrez ensuite vous détendre dans le café-bar et sur la terrasse.

L’Hôtel De La Couronne met à votre disposition un grand parking privé sur place, un service d’enregistrement rapide ainsi qu’un personnel multilingue. La ville pittoresque de Ribeauvillé vous attend à seulement 5 km. Deux bornes de recharge pour voitures électriques sont disponibles moyennant des frais supplémentaires.",https://www.booking.com/hotel/fr/de-la-couronne.fr.html?aid=304142&label=gen173nr-1FCAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuALA7ouwBsACAdICJGUyMzI5NjVlLTc5MTktNGI4OS04M2MyLTY2ZTU0MDBhNjMxY9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=a8c873a0bc370225&srepoch=1711470402&from_sustainable_property_sr=1&from=searchresults,48.16643355,7.29782805
Hotel Primo Colmar Centre,6.8," L’Hotel Primo Colmar Centre vous accueille dans le centre de Colmar, à seulement 300 mètres du musée Unterlinden et du marché de Noël, et à 5 minutes de route du Parc des expositions et des congrès de Colmar et de la statue de la Liberté de Bartholdi. La connexion Wi-Fi est gratuite.

Décorées dans un style contemporain, les chambres sont dotées d’une salle de bains privative et d’une télévision.

Un petit-déjeuner buffet est servi chaque matin sur place. La réception est ouverte 24h/24.

Un parking public est accessible sur place, moyennant un supplément. La gare de Colmar se trouve à 1,7 km seulement. Vous rejoindrez les célèbres vignobles de la route des vins d’Alsace en 15 minutes en voiture.",https://www.booking.com/hotel/fr/primo-colmar.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsHui7AGwAIB0gIkNzAyMzFkZGYtMjYxOS00N2ZmLWJkMDgtNmNjZmJmMTU4NWEz2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=79e773a0d93e008a&srepoch=1711470403&from_sustainable_property_sr=1&from=searchresults,48.08151469,7.35728122
Fleur de Vigne,9.7,"Situé à Eguisheim, à 5,9 km de la gare de Colmar et à 6,7 km de la Maison des Têtes, le Fleur de Vigne dispose d'un jardin et de la climatisation. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking sur place. Cet établissement non-fumeurs se trouve à 7,2 km de la collégiale Saint-Martin.

Doté d'un lecteur DVD, cet appartement spacieux dispose d'une cuisine entièrement équipée avec lave-vaisselle, four et micro-ondes, de 2 salons, d'un coin repas, d'une chambre et d'une salle de bains avec douche. Les serviettes et le linge de lit sont fournis. L'établissement possède un coin repas extérieur.

Le Fleur de Vigne se trouve à 10 km du parc des expositions Colmar Expo et à 35 km du château du Haut Koenigsbourg. L'aéroport de Mulhouse-Fribourg, le plus proche, est implanté à 54 km.",https://www.booking.com/hotel/fr/fleur-de-vignes-eguisheim.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsLui7AGwAIB0gIkNmFlOGIxN2ItMTU5ZS00N2EzLWFiZjgtYzQ3YWUyZjFjNzkw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=0ef573a162970167&srepoch=1711470404&from=searchresults,48.0461134,7.3051632
Gite Edelweiss à Eguisheim,9.3,"Offrant une vue sur la ville, le Gite Edelweiss à Eguisheim est un hébergement situé à Eguisheim, à 6,6 km de la Maison des Têtes et à 7,1 km de la collégiale Saint-Martin. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé. Cet établissement non-fumeurs se trouve à 5,8 km de la gare de Colmar.

Doté d'un lecteur Blu-ray, cet appartement spacieux dispose d'une cuisine entièrement équipée avec un lave-vaisselle, un four et un micro-ondes, d'un salon avec des coins salon et repas, de 3 chambres ainsi que d'une salle de bains avec une douche à l'italienne et une baignoire. Il dispose également d'une télévision à écran plat avec des services de streaming, ainsi que de lecteurs CD et DVD. Pour plus d'intimité, l'hébergement insonorisé dispose d'une entrée privée.

Une supérette est disponible sur place.

Vous pourrez pratiquer diverses activités à Eguisheim et dans ses environs, telles que le vélo, la randonnée et la marche.

Vous séjournerez à 10 km du parc des expositions Colmar Expo et à 35 km du château du Haut Koenigsbourg. L'aéroport de Mulhouse-Fribourg, le plus proche, est implanté à 54 km.",https://www.booking.com/hotel/fr/appartement-edelweiss-eguisheim.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsLui7AGwAIB0gIkNmFlOGIxN2ItMTU5ZS00N2EzLWFiZjgtYzQ3YWUyZjFjNzkw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=0ef573a162970167&srepoch=1711470404&from=searchresults,48.04323544,7.30522192
"Le Victoria à Eguisheim, 4-6 p, 3étoiles",9.1,"Situé à Eguisheim, à 6,3 km de la Maison des Têtes et à 6,8 km de la collégiale Saint-Martin, Le Victoria à Eguisheim, 4-6 p, 3étoiles propose la climatisation. Offrant une vue sur la ville, il se trouve à 10 km du parc des expositions Colmar Expo et à 35 km du château du Haut Koenigsbourg. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement et la gare de Colmar se trouve à 5,5 km.

Cette maison de vacances comprend 3 chambres, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine entièrement équipée comporte un lave-vaisselle et un four. Les serviettes et le linge de lit sont fournis. Vous bénéficierez également de vin ou de champagne.

Vous pourrez pratiquer diverses activités à Eguisheim et dans ses environs, telles que le vélo et la randonnée.

Vous séjournerez à 38 km du parc des expositions de Mulhouse et à 41 km de la gare de Mulhouse. L'aéroport de Mulhouse-Fribourg, le plus proche, est implanté à 54 km.",https://www.booking.com/hotel/fr/le-victoria-eguisheim-4-6-p-4etoiles-renove-clim.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsLui7AGwAIB0gIkNmFlOGIxN2ItMTU5ZS00N2EzLWFiZjgtYzQ3YWUyZjFjNzkw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=0ef573a162970167&srepoch=1711470404&from=searchresults,48.0425427,7.3074499
Chabi Chalet Gîte au coeur d'Eguisheim,9.0,"Bénéficiant d'une terrasse et d'une vue calme sur la rue, Le Chabi Chalet Gîte au coeur d'Eguisheim est situé à Eguisheim, à 6,8 km de la Maison des Têtes et à 7,2 km de la collégiale Saint-Martin. Offrant une vue sur la montagne et la ville, il dispose également d'une connexion Wi-Fi gratuite. Cet établissement non-fumeurs se trouve à 5,9 km de la gare de Colmar.

Cet appartement climatisé comprend 2 chambres, un salon, une cuisine entièrement équipée avec lave-vaisselle et machine à café ainsi qu'une salle de bains pourvue d'une douche à l'italienne et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis. Pour plus d'intimité, l'hébergement insonorisé dispose d'une entrée privée.

Vous séjournerez à 10 km du parc des expositions Colmar Expo et à 35 km du château du Haut Koenigsbourg. L'aéroport le plus proche, celui de Mulhouse-Fribourg, est situé à 54 km.",https://www.booking.com/hotel/fr/chez-chabi-gites-au-coeur-d-eguisheim.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsLui7AGwAIB0gIkNmFlOGIxN2ItMTU5ZS00N2EzLWFiZjgtYzQ3YWUyZjFjNzkw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=0ef573a162970167&srepoch=1711470404&from=searchresults,48.04173114,7.30466622
Le Hameau d'Eguisheim - Chambres d'hôtes & Gîtes,8.9,"Occupant une maison à colombages typiquement alsacienne, Le Hameau d'Eguisheim propose des chambres d'hôtes et des hébergements indépendants sur un domaine avec un vignoble. L'établissement se trouve au cœur du village médiéval d'Eguisheim.

Décorées dans un style unique, toutes les chambres disposent d'une salle de bains privative, d'une connexion Wi-Fi gratuite, d'une télévision à écran plat et d'un plateau/bouilloire. L'appartement indépendant peut accueillir jusqu'à 6 personnes et dispose de sa propre cuisine.

Un petit-déjeuner est servi chaque matin dans l'ancienne cave à vin de l'établissement. Vous pourrez également vous détendre dans la pièce à vivre commune adjacente ou sur la terrasse donnant sur la cour intérieure.

Dans la région, vous pourrez pratiquer des activités telles que la randonnée, le VTT et les marchés de Noël. Le marché de Noël d'Eguisheim se trouve à 57 mètres.",https://www.booking.com/hotel/fr/le-hameau-d-eguisheim.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsLui7AGwAIB0gIkNmFlOGIxN2ItMTU5ZS00N2EzLWFiZjgtYzQ3YWUyZjFjNzkw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=0ef573a162970167&srepoch=1711470404&from=searchresults,48.04252897,7.30712727
La Maison du Rempart,9.2,"Offrant une vue sur le jardin, La Maison du Rempart propose un hébergement avec un jardin et une terrasse, à environ 6,9 km de la Maison des Têtes. Il se trouve à environ 7,3 km de la collégiale Saint-Martin, à 10 km du parc des expositions Colmar Expo et à 35 km du château du Haut Koenigsbourg. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement et la gare de Colmar se trouve à 6 km.

Doté d'un lecteur DVD, cet appartement spacieux dispose d'une cuisine entièrement équipée avec un lave-vaisselle, un four et un micro-ondes, d'un salon avec des coins salon et repas, de 2 chambres ainsi que de 3 salles de bains avec une baignoire et une douche. Ce logement climatisé comprend une terrasse avec un coin repas extérieur et une télévision par câble à écran plat. Pour plus d'intimité, l'hébergement dispose d'une entrée privée.

Vous trouverez un café sur place et pourrez utiliser le barbecue en été.

Vous séjournerez à 39 km du parc des expositions de Mulhouse et à 42 km de la gare de Mulhouse. L'aéroport le plus proche, celui de Mulhouse-Fribourg, est situé à 54 km.",https://www.booking.com/hotel/fr/la-maison-du-rempart-eguisheim1.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsLui7AGwAIB0gIkNmFlOGIxN2ItMTU5ZS00N2EzLWFiZjgtYzQ3YWUyZjFjNzkw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=0ef573a162970167&srepoch=1711470404&from_sustainable_property_sr=1&from=searchresults,48.04172203,7.3056037
Guesthouse Les 3 Chateaux,8.4,"Le Guesthouse Les 3 Chateaux est situé à Eguisheim, à 6,3 km de la Maison des Têtes, à 6,8 km de la collégiale Saint-Martin et à 10 km de Colmar Expo. L'établissement se trouve à 35 km du château du Haut Koenigsbourg, à 38 km du parc des expositions de Mulhouse et à 41 km de la gare de Mulhouse. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement et la gare de Colmar se trouve à 5,4 km.

Tous les logements comprennent un coin salon, une télévision par câble à écran plat, une cuisine entièrement équipée, un coin repas et une salle de bains privative pourvue d'articles de toilette gratuits. Certains disposent d'une terrasse ou d'un balcon. Un four, un micro-ondes, un grille-pain, une machine à café et une bouilloire sont également fournis. Les logements sont équipés du chauffage.

Vous pourrez profiter du jardin ou partir en randonnée dans les environs.

L'aéroport le plus proche, celui de Mulhouse-Fribourg, est situé à 54 km.",https://www.booking.com/hotel/fr/guesthouse-les-3-chateaux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsLui7AGwAIB0gIkNmFlOGIxN2ItMTU5ZS00N2EzLWFiZjgtYzQ3YWUyZjFjNzkw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=0ef573a162970167&srepoch=1711470404&from=searchresults,48.0433578,7.3075508
Résidence Vénus,9.0,"Situé le long de la route des vins d'Alsace, l'appartement 1 chambre de la Résidence Vénus se trouve à 13 km du club de golf d'Ammerschwihr. L'établissement dispose d'une télévision, d'une radio et d'une cuisine entièrement équipée.

Cet appartement moderne dispose d'un salon avec un canapé-lit et un lecteur CD. La cuisine est équipée d'un four, d'une cuisinière et d'un grille-pain. Gratuit Une connexion Wi-Fi est disponible et la salle de bains privative est équipée d'une douche.

Situé dans le village historique d'Eguisheim, cet établissement se trouve à 15 minutes de route de Colmar et à 32 km du château de Koenigsbourg.",https://www.booking.com/hotel/fr/ra-c-sidence-va-c-nus.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsLui7AGwAIB0gIkNmFlOGIxN2ItMTU5ZS00N2EzLWFiZjgtYzQ3YWUyZjFjNzkw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=0ef573a162970167&srepoch=1711470404&from_sustainable_property_sr=1&from=searchresults,48.04363894,7.30606377
Gite Géranium***,9.3,"Offrant une vue sur la ville, le Gite GéraniumLe *** est un hébergement situé à Eguisheim, à 10 km du parc des expositions Colmar Expo et à 35 km du château du Haut Koenigsbourg. Doté d'un parking privé gratuit, l'établissement se trouve à 5,8 km de la gare de Colmar et à 6,6 km de la Maison des Têtes. Cet établissement non-fumeurs se trouve à 7,1 km de la collégiale Saint-Martin.

Cet appartement spacieux comprend 2 chambres, une télévision à écran plat avec des services de streaming ainsi qu'une cuisine entièrement équipée avec un lave-vaisselle, un four, un lave-linge, un micro-ondes et un grille-pain. Les logements comprennent une baignoire et un dressing. Pour plus d'intimité, l'hébergement insonorisé dispose d'une entrée privée.

Vous trouverez un supermarché à proximité de l'appartement.

Vous pourrez pratiquer diverses activités à Eguisheim et dans les environs, telles que la randonnée.

Le parc des expositions de Mulhouse se trouve à 39 km du Gite Géranium***, tandis que la gare de Mulhouse est à 41 km. L'aéroport de Bâle-Mulhouse-Fribourg, le plus proche, est implanté à 54 km.",https://www.booking.com/hotel/fr/gite-geranium.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsLui7AGwAIB0gIkNmFlOGIxN2ItMTU5ZS00N2EzLWFiZjgtYzQ3YWUyZjFjNzkw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=0ef573a162970167&srepoch=1711470404&from=searchresults,48.0432777,7.3051784
L'Hostellerie du Château,8.9,"L'établissement L'Hostellerie du Château est situé au cœur du village médiéval d'Eguisheim, sur la route des vins d'Alsace. Il propose des chambres décorées individuellement et dotées d'une connexion Wi-Fi gratuite par fibre optique.

Toutes les chambres sont équipées d'une télévision par satellite et d'un minibar. Leur salle de bains privative carrelée est pourvue d'une baignoire.

Chaque matin, vous dégusterez un petit-déjeuner buffet continental servi dans la salle à manger.

Vous séjournerez à 6 km du centre-ville de Colmar et à 87 km de l'aéroport de Strasbourg. Enfin, vous pourrez visiter les 3 châteaux du village, accessibles à quelques minutes à pied de L'Hostellerie du Château.",https://www.booking.com/hotel/fr/hostellerie-du-chateau-eguisheim.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsLui7AGwAIB0gIkNmFlOGIxN2ItMTU5ZS00N2EzLWFiZjgtYzQ3YWUyZjFjNzkw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=0ef573a162970167&srepoch=1711470404&from_sustainable_property_sr=1&from=searchresults,48.04242043,7.30631925
Gîte Le Hissala,8.5,"Le Gîte Le Hissala se trouve à Eguisheim, à 5 minutes de marche du centre-ville. Cette maison de vacances de style traditionnel dispose de poutres apparentes, d'une cheminée, de carrelage et de la climatisation. Lors de votre séjour, vous pourrez profiter d’un jardin et d’un barbecue.

Offrant une vue sur la ville, ce logement comprend 2 chambres, une télévision et une connexion Wi-Fi gratuite. Sa salle de bains privative est pourvue d’une douche à l’italienne et de toilettes séparées avec un lavabo.

Sa cuisine est équipée d’un lave-vaisselle, d’une machine à café, d’un lave-linge et d’un micro-ondes. Cet hébergement possède par ailleurs un barbecue.

Vous séjournerez à 13 minutes de route du centre-ville de Colmar et à 40 km de Mulhouse. Un parking public est accessible en 7 minutes à pied.",https://www.booking.com/hotel/fr/ga-r-te-le-hissala.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsLui7AGwAIB0gIkNmFlOGIxN2ItMTU5ZS00N2EzLWFiZjgtYzQ3YWUyZjFjNzkw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=0ef573a162970167&srepoch=1711470404&from=searchresults,48.04340695,7.30760872
La Grange de Madeleine,9.6,"Offrant une vue sur la ville, La Grange de Madeleine est un hébergement situé à Eguisheim, à 7,4 km de la collégiale Saint-Martin et à 10 km de Colmar Expo. Cet hébergement climatisé se trouve à 6,1 km de la gare de Colmar. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place. Cet établissement non-fumeurs se trouve à 6,9 km de la Maison des Têtes.

Cet appartement comprend 2 chambres, une télévision, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine entièrement équipée comporte un lave-vaisselle et un four. Les serviettes et le linge de lit sont fournis. Pour plus d'intimité, l'hébergement insonorisé dispose d'une entrée privée.

Une supérette est disponible sur place.

Le château du Haut Koenigsbourg se trouve à 35 km, tandis que le parc des expositions de Mulhouse est à 39 km. L'aéroport le plus proche, celui de Mulhouse-Fribourg, est situé à 54 km.",https://www.booking.com/hotel/fr/la-grange-de-madeleine.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AsLui7AGwAIB0gIkNmFlOGIxN2ItMTU5ZS00N2EzLWFiZjgtYzQ3YWUyZjFjNzkw2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=0ef573a162970167&srepoch=1711470404&from=searchresults,48.0417829,7.3065467
